2021,1299,3356,5606,1.9473684210526316,1.9473684210526316,2.736842105263158,2236,6116,274,280118,41765842,97999,4,2,2,2,2,0.029461093171553186,0.0926488849322527,0.0011346243627110212,0.42518785480413634,0.4412704815337697,0.3580418332027492,0.027723114472764147,0.022148272135680377,0.0092612991171946,0.022415387016604435,0.00331257182613383,0.2544851741932034,0.03866305214967175,0.019595224592836476,0.11787750454724502,154.45751341681574,55.256049705689996,725.9343065693431,56010,61944,9518,0
2021,3491,55821,17970,1.9473684210526316,2.8421052631578947,3.6842105263157894,743,52,3,1246284,56778,72386,3,3,2,2,2,0.006565498960543264,7.84956490147952e-05,2.77000637101465e-05,0.3916784203102962,0.33502542781840455,0.2665303289823401,0.008662939763336378,0.0015670845812464874,1.9004337096087653e-05,0.05516355708082263,0.39441930618401205,0.3333333333333333,0.03472725917669934,0.10085814568145614,0.08359133126934984,239.89367429340513,930.3846153846154,59.666666666666664,15206,523,1,0
2021,3356,1299,9049,1.9473684210526316,1.9473684210526316,2.9473684210526314,6116,2236,817,41765842,280118,25788,4,3,2,2,2,0.0926488849322527,0.029461093171553186,0.0050169711994359325,0.4412704815337697,0.42518785480413634,0.3487059118986559,0.022148272135680377,0.027723114472764147,0.04231941562010526,0.00331257182613383,0.022415387016604435,0.3064355485156119,0.019595224592836476,0.03866305214967175,0.239826526710135,55.256049705689996,154.45751341681574,358.1640146878825,61944,56010,102146,0
2022,3257,3320,34984,1.9473684210526316,1.9473684210526316,2.6842105263157894,2072,667,257,3757490,36037908,2133016,4,5,2,2,2,0.021996343066988146,0.005839908730447754,0.004224413814887996,0.40058099905871664,0.37214479919991555,0.32890055565179155,0.014945467988458616,0.008151641766777795,0.0005638943232504256,0.011758723612900339,0.034298166232199216,0.005015807392996109,0.022506449554952325,0.03305523905874668,0.004316030676801789,107.3426640926641,188.91004497751123,63.992217898832685,25229,7618,165,0
2022,5511,6762,5603,1.9473684210526316,1.9473684210526316,2.789473684210526,295,611,169,544612,119246,1803612,4,5,2,2,2,0.0023887438016281922,0.00843195233593894,0.0018809816932674147,0.37512918194897565,0.39460810436339605,0.3483593253828241,0.006798310836723011,0.010532606879007936,0.00303079405735033,0.09816672431684538,0.05968715623406939,0.06135531135531135,0.046907153633906344,0.03976881593806133,0.04050031565821855,371.3898305084746,276.24386252045826,385.9881656804734,4257,11123,871,0
2021,3356,1299,133385,1.9473684210526316,1.9473684210526316,2.8947368421052633,6116,2236,50,41765842,280118,18594,4,4,2,2,2,0.0926488849322527,0.029461093171553186,0.00024255508412591385,0.4412704815337697,0.42518785480413634,0.3369312110054925,0.022148272135680377,0.027723114472764147,0.0016622604058026172,0.00331257182613383,0.022415387016604435,0.3902040816326531,0.019595224592836476,0.03866305214967175,0.09992497041086626,55.256049705689996,154.45751341681574,1021.0,61944,56010,478,0
2023,44628,28917,3257,3.1052631578947367,2.789473684210526,1.9473684210526316,15,1563,2760,2034,55244,6640032,4,5,2,2,2,5.27649243625716e-05,0.0030834134436511953,0.021403196445646852,0.33025769200623545,0.3901652331371661,0.4143131835115972,0.0015164955527246498,0.05343549300824587,0.03521743170730091,0.5714285714285714,0.09886761972404426,0.016591550183588887,0.17358578138321756,0.1023765677733094,0.03426118189748396,2217.0666666666666,296.58541266794623,133.74528985507246,60,120688,63171,0
2022,6453,174,6327,1.9473684210526316,1.9473684210526316,2.6315789473684212,663,6613,258,608014,28741810,14309926,1,5,2,2,2,0.008965913827467979,0.10987669369016072,0.0027162516032869346,0.38814834228803563,0.4304899105289778,0.3593617300067457,0.009809941651490744,0.02598193298216,0.002552991799038404,0.04743156849074745,0.0024962289442718054,0.03640696166259464,0.0373030535918896,0.016875991120557036,0.017901093493486318,222.7993966817496,46.151519733857555,279.4651162790698,10409,54574,1207,0
2022,174,31133,42861,1.9473684210526316,2.6842105263157894,2.9473684210526314,6613,1741,551,28741810,893356,4332,3,3,2,2,2,0.10987669369016072,0.011981676447399265,0.0003353841717116509,0.4304899105289778,0.4005658305429485,0.35038682660231385,0.02598193298216,0.06018593706774037,0.04707621839710833,0.0024962289442718054,0.0992321759855282,0.6178122422042567,0.016875991120557036,0.08906190637014845,0.28895833316639924,46.151519733857555,274.78403216542216,601.431941923775,54574,150304,93614,0
2021,4775,1273,1299,2.526315789473684,2.1578947368421053,1.9473684210526316,260,309,2236,652294,1871070,280118,4,3,2,2,2,0.0015079041339671868,0.0026994947029713293,0.029461093171553186,0.3716484364946596,0.37445479957887967,0.42518785480413634,0.00666564371782871,0.004888957419112811,0.027723114472764147,0.1787050787050787,0.08935401168410877,0.022415387016604435,0.07043433431268975,0.03761252504005309,0.03866305214967175,704.123076923077,347.94174757281553,154.45751341681574,6017,4252,56010,0
2023,6648,2516,3491,2.789473684210526,2.263157894736842,1.9473684210526316,89,315,772,931334,18218804,1303436,4,1,2,2,2,2.8720508435270756e-05,0.0010913124717395924,0.0054928032796967945,0.3494565442758608,0.3730363273296019,0.39263343169229176,0.009675817539768877,0.006725089758981033,0.015244959392282575,0.6818181818181818,0.09770498432918816,0.05746523927608986,0.21309479071648096,0.03742453859837131,0.038017493133393594,1960.685393258427,361.6825396825397,270.92487046632124,2670,4832,17102,0
2021,3491,132167,136480,1.9473684210526316,2.8947368421052633,3.526315789473684,743,44,6,1246284,8382,10188,3,3,2,2,2,0.006565498960543264,0.0001416364939649892,7.764782521740378e-09,0.3916784203102962,0.34146779792476567,0.2774524270650804,0.008662939763336378,0.0015436013921288846,5.274347311919941e-05,0.05516355708082263,0.45771670190274844,0.5333333333333333,0.03472725917669934,0.09453913116983684,0.12286202964652224,239.89367429340513,1151.2045454545455,132.83333333333334,15206,433,8,0
2023,25133,6939,1299,2.9473684210526314,2.263157894736842,1.9473684210526316,98,9740,2395,109884,606518,236362,4,2,2,2,2,2.148141817240494e-06,0.11065911885244635,0.024600344849786654,0.34424771129397563,0.4773398115689372,0.42262428815013764,0.013110037754720763,0.10688568943110999,0.03901098621676525,0.9110035766884074,0.006775611425347356,0.02211025127188186,0.32393378167696385,0.0425005223849051,0.04288749770682452,2087.734693877551,80.78952772073922,156.34613778705636,4330,321360,63386,0
